,algo,mean_test_score,std_test_score,params
159,logisticregression,0.7901991360164831,0.00584701029912517,"{'C': 0.1, 'max_iter': 200.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
160,logisticregression,0.7874346246294155,0.005730379883098877,"{'C': 0.01, 'max_iter': 10.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
161,logisticregression,0.7786024915532967,0.006545638836021074,"{'C': 0.01, 'max_iter': 10.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
162,logisticregression,0.7874039782461674,0.005753741680986015,"{'C': 0.01, 'max_iter': 20.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
163,logisticregression,0.7868964474492014,0.005768457705660512,"{'C': 0.01, 'max_iter': 20.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
164,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
165,logisticregression,0.7874140625179115,0.0057044751105572765,"{'C': 0.01, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
166,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 40.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
167,logisticregression,0.7873544087652318,0.005769526070368116,"{'C': 0.01, 'max_iter': 40.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
168,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 50.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
169,logisticregression,0.7875101687762137,0.005801082706018936,"{'C': 0.01, 'max_iter': 50.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
170,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 60.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
171,logisticregression,0.7874336312603987,0.005747787066753217,"{'C': 0.01, 'max_iter': 60.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
172,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 70.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
173,logisticregression,0.78739916220936,0.005754410572807142,"{'C': 0.01, 'max_iter': 70.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
174,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 80.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
175,logisticregression,0.7874066707252385,0.0057518476462491116,"{'C': 0.01, 'max_iter': 80.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
176,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 90.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
177,logisticregression,0.7874055998244374,0.005753672344747918,"{'C': 0.01, 'max_iter': 90.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
178,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 100.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
179,logisticregression,0.7874055998244374,0.005753672344747918,"{'C': 0.01, 'max_iter': 100.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
180,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 110.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
181,logisticregression,0.7874055998244374,0.005753672344747918,"{'C': 0.01, 'max_iter': 110.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
182,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 120.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
183,logisticregression,0.7874055998244374,0.005753672344747918,"{'C': 0.01, 'max_iter': 120.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
184,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 130.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
185,logisticregression,0.7874055998244374,0.005753672344747918,"{'C': 0.01, 'max_iter': 130.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
186,logisticregression,0.7874040027224558,0.005753710143319877,"{'C': 0.01, 'max_iter': 140.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
